"Character","Move","onBlock","plnCmd","airmove","followUp","projectile","moveType","health","stun","vgauge1","vgauge2","fDash","bDash","fWalk","bWalk","throwHurt","throwRange","Damage","Stun"
"Birdie","Stand MK",-2,"MK","False","False","False","normal",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,60,120
"Birdie","Stand HK",0,"HK","False","False","False","normal",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,100,150
"Birdie","Crouch LP",2,"d+LP","False","False","False","normal",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,40,90
"Birdie","Crouch MP",-5,"d+MP","False","False","False","normal",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,70,120
"Birdie","Crouch HP",-9,"d+HP","False","False","False","normal",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,80,120
"Birdie","Crouch LK",2,"d+LK","False","False","False","normal",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,30,90
"Birdie","Crouch MK",-4,"d+MK","False","False","False","normal",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,60,120
"Birdie","Crouch HK",-14,"d+HK","False","False","False","normal",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,100,150
"Birdie","Bull Charge",-8,"f+HP","False","False","False","normal",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,80,150
"Birdie","Bull Slider",-8,"df+HP","False","False","False","normal",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,90,150
"Birdie","Bull Drop",-7,"f+HK","False","False","False","normal",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,120,150
"Birdie","Bad Hammer",-12,"d+HP > HP","False","True","False","normal",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,161,285
"Birdie","Banana Time",2,"b+MP+MK (VS1)","False","False","False","vskill",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,10,0
"Birdie","Drink Time",10,"d+MP+MK (VS1)","False","False","True","vskill",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,10,0
"Birdie","Bubble Gum Pop",9,"MP+MK (VS2) > LP","False","False","True","vskill",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,60,50
"Birdie","Bubble Gum Launch MP",9,"MP+MK (VS2) > MP","False","False","True","vskill",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,60,50
"Birdie","Bubble Gum Launch HP",9,"MP+MK (VS2) > HP","False","False","True","vskill",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,60,50
"Birdie","Pepper Pot",-2,"f+PPP","False","False","False","alpha",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,60,0
"Birdie","Bull Crush",-2,"MK+HP","False","True","False","vbreak",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,60,0
"Birdie","LP Bull Head",-10,"qcf+LP","False","False","False","special",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,100,150
"Birdie","MP Bull Head",-10,"qcf+MP","False","False","False","special",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,110,150
"Birdie","HP Bull Head",-5,"qcf+HP","False","False","False","special",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,140,150
"Birdie","EX Bull Head",-5,"qcf+PP","False","False","False","special",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,150,200
"Birdie","Bull Horn",-18,"hold any button, release","False","False","False","special",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,120,200
"Birdie","EX Bull Horn",-21,"hold any 2 button, release","False","False","False","special",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,150,250
"Birdie","LK Hanging Chain",-23,"qcf+LK","False","False","False","special",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,120,200
"Birdie","MK Hanging Chain",-23,"qcf+MK","False","False","False","special",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,150,200
"Birdie","EX Hanging Chain",-21,"qcf+KK","False","False","False","special",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,170,220
"Birdie","Skip To My Chain",-30,"qcf,qcf+P","False","False","False","super",1050,1000,900,600,23,26,0.031,0.024,0.3,0.9,340,0
"Blanka","Stand LP",2,"LP","False","False","False","normal",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,30,70
"Blanka","Stand MP",0,"MP","False","False","False","normal",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,60,100
"Blanka","Stand HP",-6,"HP","False","False","False","normal",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,80,150
"Blanka","Stand LK",3,"LK","False","False","False","normal",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,30,70
"Blanka","Stand MK",2,"MK","False","False","False","normal",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,60,100
"Blanka","Stand HK",-4,"HK","False","False","False","normal",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,80,150
"Blanka","Crouch LP",2,"d+LP","False","False","False","normal",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,30,70
"Blanka","Crouch MP",-3,"d+MP","False","False","False","normal",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,60,100
"Blanka","Crouch HP",-3,"d+HP","False","False","False","normal",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,90,150
"Blanka","Crouch LK",1,"d+LK","False","False","False","normal",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,20,70
"Blanka","Crouch MK",-1,"d+MK","False","False","False","normal",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,50,100
"Blanka","Crouch HK",-12,"d+HK","False","False","False","normal",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,100,150
"Blanka","Rock Crusher",-7,"f+MP","False","False","False","normal",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,70,100
"Blanka","Rock Crusher (hold)",-2,"f+MP (hold)","False","False","False","normal",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,90,120
"Blanka","Amazon River Run",-14,"df+HP","False","False","False","normal",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,80,150
"Blanka","Raging Bash 1st",-19,"MK > HK","False","True","False","normal",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,114,163
"Blanka","Wild Lift",-8,"MP+MK (VS1) > P","False","True","True","vskill",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,60,100
"Blanka","Shout of Earth lvl 1",-4,"MP+MK (VS2)","False","False","False","vskill",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,80,100
"Blanka","Shout of Earth lvl 2 (hold)",4,"MP+MK (VS2) (hold)","False","False","False","vskill",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,100,150
"Blanka","Shout of Earth lvl 2 (release)",4,"MP+MK (VS2) (release)","False","False","False","vskill",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,100,150
"Blanka","Anaconda's Maw",-2,"MK+HP","False","True","False","vbreak",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,60,0
"Blanka","LP Rolling Attack",-21,"b,f+LP","True","False","False","special",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,100,150
"Blanka","MP Rolling Attack",-21,"b,f+MP","True","False","False","special",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,110,150
"Blanka","HP Rolling Attack",-21,"b,f+HP","True","False","False","special",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,120,150
"Blanka","EX Rolling Attack",-18,"b,f+PP","True","False","False","special",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,100,150
"Blanka","LK Back Step Rolling",3,"b,f+LK","True","False","False","special",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,80,150
"Blanka","MK Back Step Rolling",3,"b,f+MK","True","False","False","special",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,80,150
"Blanka","HK Back Step Rolling",3,"b,f+HK","True","False","False","special",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,80,150
"Blanka","EX Back Step Rolling",11,"b,f+KK","True","False","False","special",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,100,150
"Blanka","LK Vertical Rolling",-36,"d,u+LK","True","False","False","special",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,120,150
"Blanka","MK Vertical Rolling",-36,"d,u+MK","True","False","False","special",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,120,150
"Blanka","HK Vertical Rolling",-34,"d,u+HK","True","False","False","special",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,120,150
"Blanka","EX Vertical Rolling",-30,"d,u+KK","True","False","False","special",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,150,200
"Blanka","Electric Thunder",4,"P (mash)","False","False","False","special",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,80,150
"Blanka","EX Electric Thunder",6,"PP (mash)","False","False","False","special",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,120,200
"Blanka","Dynamic Rolling",-37,"qcf,qcf+P","False","False","False","super",1025,1050,600,900,16,24,0.043,0.032,0.25,0.8,340,0
"Cammy","Stand LP",2,"LP","False","False","False","normal",925,925,600,600,16,21,0.05,0.04,0.25,0.8,30,70
"Cammy","Stand MP",3,"MP","False","False","False","normal",925,925,600,600,16,21,0.05,0.04,0.25,0.8,60,100
"Cammy","Stand HP",-3,"HP","False","False","False","normal",925,925,600,600,16,21,0.05,0.04,0.25,0.8,80,150
"Cammy","Stand LK",1,"LK","False","False","False","normal",925,925,600,600,16,21,0.05,0.04,0.25,0.8,40,70
"Cammy","Stand MK",-2,"MK","False","False","False","normal",925,925,600,600,16,21,0.05,0.04,0.25,0.8,60,100
"Cammy","Stand HK",-2,"HK","False","False","False","normal",925,925,600,600,16,21,0.05,0.04,0.25,0.8,90,150
"Cammy","Crouch LP",0,"d+LP","False","False","False","normal",925,925,600,600,16,21,0.05,0.04,0.25,0.8,20,70
"Cammy","Crouch MP",1,"d+MP","False","False","False","normal",925,925,600,600,16,21,0.05,0.04,0.25,0.8,60,100
"Cammy","Crouch HP",-2,"d+HP","False","False","False","normal",925,925,600,600,16,21,0.05,0.04,0.25,0.8,80,150
"Cammy","Crouch LK",-1,"d+LK","False","False","False","normal",925,925,600,600,16,21,0.05,0.04,0.25,0.8,20,70
"Cammy","Crouch MK",-3,"d+MK","False","False","False","normal",925,925,600,600,16,21,0.05,0.04,0.25,0.8,50,100
"Cammy","Crouch HK",-12,"d+HK","False","False","False","normal",925,925,600,600,16,21,0.05,0.04,0.25,0.8,90,150
"Cammy","Knee Bullet",-2,"f+HK","False","False","False","normal",925,925,600,600,16,21,0.05,0.04,0.25,0.8,80,150
"Cammy","Lift Upper",1,"b+MP","False","False","False","normal",925,925,600,600,16,21,0.05,0.04,0.25,0.8,60,100
"Cammy","Lift Combination",-12,"b+MP > HK","False","True","False","normal",925,925,600,600,16,21,0.05,0.04,0.25,0.8,132,190
"Cammy","Axel Spin Knuckle",2,"MP+MK (VS1)","False","False","False","vskill",925,925,600,600,16,21,0.05,0.04,0.25,0.8,60,100
"Cammy","Spinning Attack",-6,"MP+MK (VS2)","False","False","False","vskill",925,925,600,600,16,21,0.05,0.04,0.25,0.8,80,120
"Cammy","Strike Back",-6,"f+KKK","False","False","False","alpha",925,925,600,600,16,21,0.05,0.04,0.25,0.8,60,0
"Cammy","Counter Spike",-2,"MK+HP","False","True","False","vbreak",925,925,600,600,16,21,0.05,0.04,0.25,0.8,60,0
"Cammy","LK Spiral Arrow",-12,"qcf+LK","False","False","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,70,120
"Cammy","MK Spiral Arrow",-15,"qcf+MK","False","False","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,80,120
"Cammy","HK Spiral Arrow",-12,"qcf+HK","False","False","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,100,120
"Cammy","EX Spiral Arrow",-11,"qcf+KK","False","False","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,140,200
"Cammy","LK Cannon Spike",-37,"f,d,df+LK","False","False","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,80,150
"Cammy","MK Cannon Spike",-37,"f,d,df+MK","False","False","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,80,150
"Cammy","HK Cannon Spike",-37,"f,d,df+HK","False","False","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,80,150
"Cammy","EX Cannon Spike",-37,"f,d,df+KK","False","False","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,160,200
"Cammy","LK Cannon Strike",-5,"qcb+LK(air)","True","False","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,60,100
"Cammy","MK Cannon Strike",-5,"qcb+MK(air)","True","False","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,60,100
"Cammy","HK Cannon Strike",-5,"qcb+HK(air)","True","False","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,60,100
"Cammy","EX Cannon Strike",-5,"qcb+KK(air)","True","False","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,80,100
"Cammy","Hooligan Combination > Razor Edge Slicer",-2,"hcf+P > no input","False","False","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,100,150
"Cammy","EX Hooligan Combination > Razor Edge Slicer",3,"hcf+PP > no input","False","False","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,150,150
"Cammy","Hooligan Combination > Fatal Leg Twister",35,"hcf+P > LP+LK","True","True","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,150,250
"Cammy","EX Hooligan Combination > Fatal Leg Twister",35,"hcf+PP > LP+LK","True","True","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,150,250
"Cammy","Hooligan Combination > Cross Scissors Pressure",35,"hcf+P > LP+LK (air)","True","True","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,150,250
"Cammy","EX Hooligan Combination > Cross Scissors Pressure",35,"hcf+PP > LP+LK (air)","True","True","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,150,250
"Cammy","Hooligan Combination > Cannon Strike",0,"hcf+P > K","True","True","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,60,100
"Cammy","EX Hooligan Combination > Cannon Strike",-2,"hcf+PP > K","True","True","False","special",925,925,600,600,16,21,0.05,0.04,0.25,0.8,80,100
"Cammy","Cross Stinger Assault",-30,"qcf,qcf+K","False","False","False","super",925,925,600,600,16,21,0.05,0.04,0.25,0.8,330,0
"Chun-Li","Stand LP",2,"LP","False","False","False","normal",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,30,70
"Chun-Li","Stand MP",3,"MP","False","False","False","normal",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,60,100
"Chun-Li","Stand HP",-4,"HP","False","False","False","normal",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,80,150
"Chun-Li","Stand LK",-3,"LK","False","False","False","normal",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,40,70
"Chun-Li","Stand MK",-2,"MK","False","False","False","normal",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,70,100
"Chun-Li","Stand HK",-2,"HK","False","False","False","normal",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,90,150
"Chun-Li","Crouch LP",2,"d+LP","False","False","False","normal",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,30,70
"Chun-Li","Crouch MP",-8,"d+MP","False","False","False","normal",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,60,100
"Chun-Li","Crouch HP",-5,"d+HP","False","False","False","normal",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,90,150
"Chun-Li","Crouch LK",-1,"d+LK","False","False","False","normal",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,20,70
"Chun-Li","Crouch MK",-2,"d+MK","False","False","False","normal",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,50,100
"Chun-Li","Crouch HK",-12,"d+HK","False","False","False","normal",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,90,150
"Chun-Li","Tsuitotsuken",0,"b or f+MP","False","False","False","normal",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,65,100
"Chun-Li","Hakkei",2,"b+HP","False","False","False","normal",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,90,150
"Chun-Li","Senenshu",-2,"df+MK","False","False","False","normal",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,70,100
"Chun-Li","Tenkukyaku",0,"b+HK","False","False","False","normal",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,80,150
"Chun-Li","Yokusenkyaku",-2,"f+HK","False","False","False","normal",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,80,150
"Chun-Li","Kakurakukyaku",2,"df+HK","False","False","False","normal",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,80,150
"Chun-Li","Koshuto",35,"LP+LK","False","False","False","throw",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,120,150
"Chun-Li","Tenshin Shushu",35,"b+LP+LK","False","False","False","throw",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,140,200
"Chun-Li","Ryuseiraku",35,"LP+LK (air)","False","False","False","throw",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,130,200
"Chun-Li","Rankyaku",-24,"MP+MK (VS1)","False","False","False","vskill",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,40,50
"Chun-Li","Hazanshu",-4,"MP+MK (VS2)","False","False","False","vskill",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,80,120
"Chun-Li","Kikosho",2,"HP+HK (VT2)","False","False","True","vtrigger",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,120,150
"Chun-Li","Sohakkei",-2,"f+PPP","False","False","False","alpha",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,40,0
"Chun-Li","Ensenbu",-2,"MK+HP","False","True","False","vbreak",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,60,0
"Chun-Li","LP Kikoken",-6,"b,f+LP","False","False","True","special",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,60,100
"Chun-Li","MP Kikoken",-5,"b,f+MP","False","False","True","special",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,60,100
"Chun-Li","HP Kikoken",-4,"b,f+HP","False","False","True","special",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,60,100
"Chun-Li","EX Kikoken",1,"b,f+PP","False","False","True","special",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,100,100
"Chun-Li","LK Hyakuretsukyaku",-8,"qcf+LK","False","False","False","special",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,60,80
"Chun-Li","MK Hyakuretsukyaku",-9,"qcf+MK","False","False","False","special",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,80,120
"Chun-Li","HK Hyakuretsukyaku",-12,"qcf+HK","False","False","False","special",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,100,120
"Chun-Li","EX Hyakuretsukyaku",-2,"qcf+KK","False","False","False","special",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,140,200
"Chun-Li","LK Air Hyakuretsukyaku",-5,"qcf+LK(air)","True","False","False","special",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,70,80
"Chun-Li","MK Air Hyakuretsukyaku",-4,"qcf+MK(air)","True","False","False","special",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,90,100
"Chun-Li","HK Air Hyakuretsukyaku",-6,"qcf+HK(air)","True","False","False","special",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,100,120
"Chun-Li","EX Air Hyakuretsukyaku",-13,"qcf+KK(air)","True","False","False","special",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,160,210
"Chun-Li","LK Spinning Bird Kick",-6,"d,u+LK","False","False","False","special",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,110,200
"Chun-Li","MK Spinning Bird Kick",-8,"d,u+MK","False","False","False","special",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,130,200
"Chun-Li","HK Spinning Bird Kick",-8,"d,u+HK","False","False","False","special",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,150,200
"Chun-Li","EX Spinning Bird Kick",-20,"d,u+KK","False","False","False","special",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,150,200
"Chun-Li","Hoyokusen",-20,"qcf,qcf+K","False","False","False","super",975,1000,600,900,15,21,0.0535,0.034,0.3511,0.8461,330,0
"Cody","Stand LP",1,"LP","False","False","False","normal",1025,1050,600,600,17,23,0.047,0.0289,0.25,0.8,30,70
"Cody","Stand MP",0,"MP","False","False","False","normal",1025,1050,600,600,17,23,0.047,0.0289,0.25,0.8,60,100
"Cody","Stand HP",-10,"HP","False","False","False","normal",1025,1050,600,600,17,23,0.047,0.0289,0.25,0.8,120,170
"Cody","Stand LK",3,"LK","False","False","False","normal",1025,1050,600,600,17,23,0.047,0.0289,0.25,0.8,40,70
"Cody","Stand MK",3,"MK","False","False","False","normal",1025,1050,600,600,17,23,0.047,0.0289,0.25,0.8,60,100
"Cody","Stand HK",-4,"HK","False","False","False","normal",1025,1050,600,600,17,23,0.047,0.0289,0.25,0.8,80,150
"Cody","Crouch LP",2,"d+LP","False","False","False","normal",1025,1050,600,600,17,23,0.047,0.0289,0.25,0.8,30,70
"Cody","Crouch MP",2,"d+MP","False","False","False","normal",1025,1050,600,600,17,23,0.047,0.0289,0.25,0.8,60,100
"Cody","Crouch HP",-4,"d+HP","False","False","False","normal",1025,1050,600,600,17,23,0.047,0.0289,0.25,0.8,90,150
"Cody","Crouch LK",1,"d+LK","False","False","False","normal",1025,1050,600,600,17,23,0.047,0.0289,0.25,0.8,20,70
"Cody","Crouch MK",1,"d+MK","False","False","False","normal",1025,1050,600,600,17,23,0.047,0.0289,0.25,0.8,60,100
"Cody","Crouch HK",-14,"d+HK","False","False","False","normal",1025,1050,600,600,17,23,0.047,0.0289,0.25,0.8,90,150
"Cody","Axel Knuckle",-7,"f+HP","False","False","False","normal",1025,1050,600,600,17,23,0.047,0.0289,0.25,0.8,80,150
"Cody","Hammer Kick",-4,"f+HK","False","False","False","normal",1025,1050,600,600,17,23,0.047,0.0289,0.25,0.8,100,150
